Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,CoverTypeBinary
3070.0,270.0,2.0,659.0,102.0,2771.0,213.0,240.0,165.0,1189.0,0
2887.0,357.0,13.0,424.0,37.0,2044.0,198.0,215.0,154.0,1537.0,1
3026.0,142.0,11.0,295.0,-1.0,892.0,236.0,238.0,131.0,1019.0,0
2692.0,141.0,20.0,60.0,16.0,2312.0,245.0,230.0,104.0,4732.0,1
3189.0,162.0,10.0,67.0,-10.0,2274.0,230.0,243.0,144.0,3985.0,0
2998.0,15.0,8.0,443.0,79.0,5026.0,213.0,223.0,147.0,5852.0,0
3158.0,43.0,11.0,458.0,65.0,1862.0,222.0,216.0,127.0,3164.0,0
2642.0,121.0,35.0,95.0,58.0,1566.0,253.0,187.0,28.0,1101.0,1
3162.0,113.0,8.0,120.0,-9.0,3357.0,234.0,232.0,129.0,4912.0,0
2794.0,60.0,10.0,30.0,11.0,1940.0,228.0,218.0,122.0,1855.0,0
3444.0,316.0,13.0,779.0,49.0,2431.0,184.0,228.0,183.0,1429.0,0
3217.0,206.0,10.0,351.0,54.0,2800.0,214.0,250.0,170.0,886.0,0
3053.0,41.0,24.0,297.0,85.0,5029.0,215.0,181.0,89.0,2505.0,0
3272.0,26.0,11.0,283.0,24.0,4344.0,215.0,215.0,136.0,1513.0,0
2885.0,121.0,11.0,277.0,52.0,2922.0,238.0,231.0,122.0,2207.0,1
2768.0,49.0,5.0,0.0,0.0,1814.0,222.0,228.0,141.0,1652.0,0
2782.0,8.0,14.0,395.0,-5.0,797.0,202.0,211.0,144.0,842.0,1
2932.0,330.0,12.0,319.0,42.0,4317.0,192.0,226.0,173.0,5803.0,1
3325.0,315.0,23.0,301.0,95.0,2137.0,152.0,214.0,199.0,2208.0,1
3003.0,285.0,21.0,537.0,206.0,2226.0,159.0,235.0,214.0,1194.0,0
3019.0,0.0,5.0,124.0,-10.0,830.0,212.0,230.0,156.0,1710.0,0
2806.0,153.0,2.0,0.0,0.0,2312.0,222.0,239.0,153.0,2510.0,1
3148.0,88.0,8.0,124.0,13.0,577.0,232.0,227.0,128.0,2478.0,1
3084.0,52.0,13.0,90.0,1.0,1507.0,227.0,212.0,117.0,618.0,1
3376.0,118.0,6.0,270.0,37.0,1748.0,230.0,235.0,138.0,3154.0,0
2965.0,152.0,10.0,60.0,-2.0,4149.0,233.0,240.0,138.0,5332.0,1
2968.0,138.0,12.0,201.0,29.0,4694.0,238.0,236.0,127.0,3036.0,1
3221.0,164.0,9.0,242.0,19.0,2568.0,228.0,243.0,147.0,1284.0,1
3195.0,221.0,11.0,335.0,32.0,2694.0,207.0,250.0,179.0,911.0,0
3063.0,20.0,15.0,272.0,6.0,1800.0,208.0,207.0,133.0,1128.0,0
3226.0,27.0,1.0,564.0,75.0,631.0,218.0,236.0,155.0,484.0,0
2875.0,105.0,13.0,573.0,141.0,360.0,241.0,224.0,110.0,1100.0,1
2790.0,52.0,9.0,339.0,52.0,1605.0,225.0,221.0,130.0,2527.0,1
3226.0,8.0,7.0,90.0,9.0,5892.0,212.0,227.0,152.0,582.0,0
3009.0,350.0,14.0,277.0,37.0,2802.0,194.0,216.0,159.0,644.0,0
2823.0,110.0,6.0,674.0,35.0,751.0,230.0,234.0,138.0,1430.0,0
3106.0,27.0,14.0,362.0,13.0,3811.0,213.0,210.0,130.0,3690.0,0
2981.0,258.0,15.0,457.0,4.0,4871.0,183.0,248.0,203.0,285.0,1
2912.0,354.0,7.0,60.0,1.0,2922.0,209.0,228.0,157.0,1523.0,0
3351.0,196.0,20.0,371.0,50.0,3018.0,211.0,252.0,167.0,1434.0,0
2945.0,37.0,28.0,313.0,125.0,553.0,206.0,168.0,82.0,708.0,1
3099.0,66.0,3.0,30.0,1.0,3667.0,222.0,233.0,147.0,3001.0,0
3266.0,138.0,18.0,342.0,76.0,1549.0,244.0,231.0,108.0,1279.0,0
3035.0,105.0,15.0,201.0,32.0,3034.0,244.0,220.0,100.0,531.0,1
2867.0,29.0,9.0,339.0,22.0,1142.0,217.0,221.0,139.0,2732.0,0
2832.0,235.0,17.0,95.0,25.0,1651.0,188.0,253.0,199.0,977.0,1
3032.0,135.0,7.0,42.0,7.0,3271.0,232.0,237.0,137.0,5403.0,1
3017.0,41.0,17.0,256.0,24.0,3725.0,220.0,201.0,111.0,4929.0,1
3007.0,327.0,20.0,127.0,29.0,242.0,169.0,214.0,183.0,1465.0,1
2698.0,236.0,39.0,127.0,76.0,1533.0,127.0,240.0,227.0,1253.0,1
3113.0,276.0,6.0,376.0,-7.0,2324.0,203.0,241.0,178.0,2470.0,1
2915.0,342.0,10.0,108.0,8.0,2954.0,199.0,225.0,164.0,1556.0,0
3113.0,214.0,9.0,277.0,28.0,1762.0,212.0,249.0,172.0,799.0,1
3450.0,283.0,29.0,182.0,36.0,3109.0,129.0,227.0,231.0,1914.0,0
3284.0,349.0,10.0,509.0,113.0,2567.0,202.0,224.0,160.0,2358.0,0
3148.0,279.0,16.0,30.0,7.0,2644.0,176.0,241.0,204.0,638.0,0
3185.0,77.0,20.0,360.0,94.0,5303.0,240.0,199.0,81.0,1398.0,0
3362.0,22.0,24.0,366.0,147.0,2021.0,197.0,181.0,111.0,2060.0,0
2876.0,284.0,34.0,240.0,117.0,2497.0,110.0,218.0,238.0,685.0,1
2982.0,157.0,12.0,153.0,30.0,4157.0,233.0,241.0,137.0,2300.0,1
3255.0,244.0,6.0,774.0,115.0,2132.0,208.0,245.0,175.0,2081.0,0
3165.0,26.0,22.0,485.0,89.0,518.0,204.0,188.0,112.0,1731.0,1
2871.0,120.0,5.0,30.0,0.0,1442.0,229.0,235.0,140.0,2630.0,0
3230.0,224.0,21.0,240.0,25.0,1874.0,187.0,254.0,197.0,4110.0,0
3088.0,307.0,7.0,633.0,3.0,1020.0,201.0,236.0,175.0,1052.0,1
2998.0,169.0,16.0,175.0,33.0,4002.0,230.0,245.0,141.0,2258.0,1
3066.0,5.0,12.0,30.0,6.0,1323.0,205.0,217.0,149.0,2490.0,0
2723.0,75.0,27.0,90.0,26.0,1366.0,240.0,179.0,53.0,2270.0,1
2610.0,128.0,21.0,60.0,-7.0,1376.0,249.0,222.0,91.0,5125.0,1
3359.0,338.0,18.0,350.0,27.0,1400.0,179.0,212.0,171.0,2012.0,0
3278.0,185.0,13.0,371.0,90.0,1361.0,222.0,249.0,157.0,2780.0,0
3027.0,321.0,16.0,350.0,63.0,594.0,176.0,222.0,185.0,570.0,1
3041.0,350.0,9.0,666.0,155.0,5783.0,203.0,224.0,160.0,5175.0,1
2683.0,300.0,38.0,67.0,52.0,2556.0,93.0,196.0,229.0,6751.0,1
3378.0,16.0,23.0,218.0,85.0,2561.0,194.0,186.0,122.0,2555.0,0
2653.0,129.0,6.0,30.0,3.0,1972.0,231.0,236.0,138.0,2766.0,1
2896.0,135.0,12.0,153.0,39.0,4080.0,239.0,235.0,124.0,5987.0,1
2877.0,320.0,12.0,0.0,0.0,5249.0,188.0,228.0,180.0,4293.0,0
2706.0,46.0,26.0,95.0,31.0,95.0,217.0,174.0,76.0,2754.0,1
3288.0,135.0,24.0,537.0,-33.0,525.0,249.0,221.0,86.0,4262.0,1
3156.0,295.0,11.0,120.0,19.0,2170.0,189.0,237.0,188.0,755.0,0
3018.0,0.0,2.0,67.0,0.0,4096.0,216.0,235.0,156.0,1114.0,1
3281.0,334.0,22.0,90.0,47.0,4572.0,164.0,205.0,177.0,716.0,1
3224.0,306.0,7.0,390.0,40.0,283.0,201.0,236.0,174.0,1291.0,1
3047.0,301.0,11.0,256.0,-6.0,2285.0,189.0,235.0,186.0,793.0,0
2952.0,84.0,10.0,283.0,74.0,1871.0,234.0,224.0,121.0,1207.0,1
3077.0,270.0,6.0,153.0,26.0,4712.0,204.0,242.0,177.0,836.0,0
2966.0,6.0,17.0,666.0,194.0,726.0,196.0,204.0,142.0,1315.0,1
3157.0,56.0,7.0,124.0,-2.0,5146.0,225.0,226.0,135.0,2903.0,0
3006.0,114.0,8.0,437.0,67.0,1557.0,233.0,233.0,131.0,2341.0,1
3125.0,335.0,21.0,470.0,143.0,350.0,168.0,207.0,176.0,1262.0,0
2873.0,66.0,9.0,361.0,116.0,1507.0,229.0,221.0,124.0,1591.0,1
2786.0,30.0,7.0,342.0,45.0,1566.0,218.0,226.0,143.0,2486.0,1
2848.0,356.0,9.0,240.0,13.0,1869.0,205.0,224.0,156.0,1655.0,1
3232.0,312.0,11.0,270.0,89.0,4696.0,189.0,232.0,183.0,940.0,0
2733.0,8.0,19.0,323.0,124.0,1703.0,195.0,199.0,137.0,2532.0,1
2955.0,76.0,14.0,30.0,6.0,5199.0,237.0,213.0,105.0,2729.0,0
3059.0,112.0,10.0,30.0,6.0,3534.0,238.0,229.0,121.0,458.0,0
3291.0,121.0,12.0,127.0,36.0,5957.0,240.0,230.0,117.0,361.0,0
2683.0,177.0,12.0,67.0,5.0,2190.0,226.0,247.0,151.0,1825.0,1
3138.0,308.0,6.0,240.0,26.0,1485.0,204.0,236.0,171.0,2262.0,0
2779.0,67.0,9.0,127.0,20.0,760.0,229.0,222.0,125.0,2278.0,1
3140.0,153.0,19.0,201.0,55.0,4802.0,239.0,237.0,120.0,1342.0,0
2959.0,73.0,13.0,42.0,2.0,2412.0,235.0,214.0,108.0,1854.0,1
3242.0,65.0,13.0,108.0,16.0,4569.0,232.0,212.0,110.0,1348.0,0
2889.0,7.0,19.0,376.0,28.0,3501.0,193.0,198.0,139.0,3150.0,1
2671.0,73.0,5.0,162.0,14.0,201.0,226.0,230.0,139.0,977.0,1
3235.0,32.0,7.0,450.0,130.0,1380.0,219.0,224.0,142.0,2525.0,0
3194.0,133.0,13.0,30.0,-1.0,1254.0,240.0,234.0,121.0,1570.0,0
3041.0,127.0,12.0,421.0,-55.0,553.0,240.0,232.0,120.0,1356.0,0
3166.0,47.0,18.0,255.0,49.0,5171.0,223.0,199.0,104.0,2903.0,1
2843.0,350.0,24.0,297.0,120.0,3200.0,169.0,192.0,156.0,1611.0,1
2599.0,51.0,6.0,247.0,-16.0,1071.0,223.0,227.0,139.0,285.0,1
3036.0,338.0,5.0,228.0,16.0,4455.0,209.0,233.0,162.0,1110.0,1
2646.0,71.0,15.0,60.0,22.0,1460.0,236.0,210.0,102.0,218.0,1
3083.0,339.0,22.0,42.0,13.0,4155.0,167.0,202.0,171.0,811.0,0
3209.0,74.0,20.0,306.0,82.0,4092.0,239.0,198.0,81.0,3629.0,0
3293.0,118.0,10.0,60.0,-6.0,1357.0,238.0,231.0,122.0,1380.0,0
2971.0,285.0,16.0,90.0,17.0,391.0,173.0,238.0,205.0,745.0,1
3336.0,351.0,19.0,595.0,185.0,2630.0,184.0,205.0,157.0,323.0,0
3273.0,264.0,17.0,216.0,55.0,3481.0,176.0,246.0,207.0,1842.0,0
2630.0,63.0,2.0,30.0,0.0,67.0,221.0,234.0,150.0,601.0,1
2992.0,75.0,7.0,335.0,34.0,3778.0,228.0,228.0,133.0,1463.0,1
2999.0,125.0,11.0,90.0,-14.0,2176.0,239.0,232.0,121.0,3328.0,0
2761.0,15.0,3.0,30.0,0.0,702.0,217.0,233.0,154.0,2952.0,0
2988.0,332.0,19.0,644.0,72.0,5618.0,172.0,212.0,178.0,1771.0,1
3237.0,290.0,35.0,150.0,52.0,2227.0,105.0,211.0,235.0,3038.0,0
2992.0,290.0,26.0,390.0,195.0,2565.0,140.0,226.0,222.0,1559.0,0
3054.0,112.0,15.0,268.0,-6.0,3661.0,245.0,223.0,102.0,180.0,1
2998.0,115.0,7.0,268.0,26.0,5254.0,232.0,233.0,134.0,6258.0,0
3036.0,92.0,14.0,180.0,37.0,5158.0,242.0,216.0,101.0,3330.0,1
3054.0,154.0,28.0,424.0,-22.0,774.0,240.0,228.0,98.0,2273.0,0
2833.0,130.0,15.0,175.0,32.0,2971.0,243.0,230.0,112.0,2138.0,1
3270.0,315.0,17.0,190.0,46.0,3971.0,173.0,224.0,190.0,1332.0,0
2989.0,58.0,26.0,277.0,90.0,2084.0,228.0,176.0,66.0,1744.0,0
3099.0,125.0,18.0,85.0,24.0,2809.0,247.0,224.0,98.0,3833.0,0
2896.0,45.0,5.0,201.0,26.0,4069.0,222.0,228.0,142.0,6292.0,1
3382.0,102.0,18.0,242.0,182.0,2766.0,247.0,213.0,87.0,485.0,1
3178.0,149.0,20.0,658.0,-36.0,732.0,242.0,234.0,112.0,2018.0,1
3292.0,13.0,13.0,618.0,68.0,2994.0,207.0,214.0,142.0,3472.0,0
3017.0,356.0,28.0,201.0,21.0,417.0,164.0,177.0,142.0,2173.0,0
3057.0,32.0,6.0,127.0,14.0,2971.0,219.0,227.0,145.0,1477.0,1
3086.0,41.0,15.0,268.0,91.0,3920.0,221.0,205.0,116.0,5073.0,0
3137.0,153.0,33.0,450.0,48.0,1800.0,238.0,220.0,83.0,1597.0,1
3002.0,41.0,16.0,124.0,36.0,1464.0,220.0,203.0,113.0,1397.0,1
3362.0,344.0,18.0,534.0,129.0,4979.0,182.0,210.0,165.0,3034.0,0
3027.0,30.0,7.0,365.0,-7.0,2613.0,218.0,226.0,143.0,1505.0,1
3291.0,113.0,33.0,382.0,53.0,3947.0,254.0,186.0,31.0,2456.0,0
2856.0,8.0,15.0,295.0,58.0,3261.0,201.0,208.0,143.0,459.0,1
2745.0,24.0,20.0,150.0,-45.0,150.0,204.0,192.0,117.0,324.0,0
3266.0,202.0,13.0,541.0,64.0,2549.0,213.0,251.0,170.0,1431.0,1
3259.0,345.0,20.0,150.0,33.0,3578.0,177.0,205.0,164.0,4034.0,0
3260.0,328.0,14.0,283.0,23.0,4364.0,186.0,224.0,177.0,661.0,0
3121.0,92.0,6.0,270.0,78.0,5187.0,230.0,230.0,133.0,594.0,0
3047.0,65.0,10.0,350.0,-16.0,3427.0,230.0,221.0,123.0,2913.0,0
3235.0,130.0,14.0,391.0,97.0,750.0,243.0,231.0,114.0,2232.0,1
3041.0,108.0,8.0,323.0,69.0,2313.0,235.0,231.0,128.0,2322.0,0
3266.0,31.0,6.0,811.0,118.0,6030.0,219.0,228.0,145.0,2643.0,1
2878.0,90.0,14.0,335.0,-49.0,503.0,241.0,216.0,101.0,1907.0,1
3250.0,285.0,11.0,335.0,96.0,4740.0,188.0,240.0,192.0,3432.0,0
3312.0,34.0,7.0,170.0,-9.0,3195.0,219.0,224.0,141.0,1932.0,0
3310.0,299.0,15.0,765.0,40.0,3352.0,175.0,233.0,197.0,1026.0,0
3145.0,90.0,13.0,150.0,13.0,3754.0,240.0,219.0,107.0,182.0,0
3077.0,0.0,14.0,124.0,20.0,1952.0,198.0,212.0,151.0,1812.0,1
3086.0,310.0,14.0,582.0,46.0,5221.0,180.0,230.0,189.0,735.0,1
2849.0,359.0,26.0,162.0,55.0,1103.0,172.0,184.0,142.0,1834.0,1
3233.0,301.0,4.0,404.0,52.0,256.0,208.0,238.0,168.0,1140.0,0
3146.0,48.0,6.0,190.0,25.0,5541.0,223.0,226.0,139.0,636.0,0
2944.0,161.0,19.0,240.0,55.0,1207.0,235.0,241.0,128.0,684.0,1
2887.0,335.0,12.0,153.0,37.0,2643.0,193.0,224.0,170.0,2610.0,1
2715.0,345.0,10.0,212.0,16.0,914.0,200.0,224.0,163.0,1350.0,1
3216.0,249.0,4.0,162.0,-7.0,5999.0,211.0,242.0,170.0,1320.0,0
3467.0,87.0,24.0,514.0,33.0,2490.0,247.0,192.0,59.0,2271.0,0
3183.0,2.0,7.0,524.0,46.0,2095.0,210.0,226.0,154.0,703.0,0
3158.0,263.0,12.0,124.0,18.0,5666.0,189.0,246.0,196.0,2400.0,1
3174.0,315.0,5.0,404.0,76.0,4019.0,206.0,235.0,169.0,966.0,1
3204.0,126.0,9.0,764.0,-2.0,1040.0,235.0,234.0,130.0,2213.0,1
2912.0,352.0,21.0,95.0,31.0,1290.0,178.0,198.0,155.0,1801.0,1
2731.0,24.0,8.0,30.0,4.0,1209.0,216.0,222.0,143.0,2271.0,1
3015.0,110.0,33.0,560.0,210.0,582.0,254.0,184.0,29.0,1590.0,0
3206.0,289.0,30.0,124.0,4.0,3200.0,123.0,221.0,230.0,2197.0,0
3170.0,29.0,19.0,124.0,-9.0,1693.0,210.0,195.0,115.0,2367.0,0
3267.0,169.0,12.0,30.0,12.0,6111.0,229.0,245.0,145.0,228.0,0
3357.0,303.0,13.0,793.0,219.0,4015.0,185.0,234.0,189.0,2363.0,1
3396.0,195.0,11.0,560.0,196.0,2452.0,218.0,250.0,165.0,808.0,0
3244.0,244.0,14.0,350.0,50.0,3022.0,190.0,251.0,197.0,999.0,1
3178.0,62.0,15.0,582.0,3.0,4014.0,231.0,208.0,106.0,4213.0,0
2990.0,264.0,13.0,30.0,7.0,2761.0,186.0,246.0,198.0,875.0,0
3115.0,103.0,3.0,484.0,34.0,1860.0,225.0,235.0,145.0,2800.0,0
2727.0,57.0,8.0,361.0,29.0,2048.0,226.0,223.0,131.0,6072.0,1
3416.0,188.0,7.0,418.0,47.0,2793.0,221.0,246.0,159.0,1756.0,0
3299.0,151.0,22.0,162.0,-11.0,2454.0,242.0,233.0,109.0,3611.0,0
3258.0,57.0,22.0,212.0,17.0,3121.0,229.0,189.0,82.0,2379.0,0
2914.0,57.0,8.0,0.0,0.0,1398.0,226.0,223.0,132.0,2507.0,0
2886.0,169.0,15.0,752.0,110.0,2308.0,230.0,245.0,142.0,1634.0,1
2653.0,63.0,7.0,0.0,0.0,371.0,226.0,226.0,134.0,600.0,1
2945.0,33.0,15.0,612.0,222.0,3126.0,216.0,206.0,122.0,1518.0,1
2916.0,122.0,9.0,361.0,10.0,4477.0,236.0,233.0,128.0,5874.0,1
3164.0,34.0,15.0,192.0,28.0,2384.0,216.0,206.0,121.0,2241.0,0
3326.0,2.0,12.0,30.0,4.0,1749.0,203.0,216.0,151.0,1939.0,0
3251.0,339.0,16.0,67.0,19.0,3583.0,184.0,215.0,169.0,2438.0,0
3360.0,45.0,2.0,190.0,33.0,3453.0,219.0,235.0,152.0,2151.0,0
3221.0,336.0,6.0,134.0,20.0,1421.0,206.0,231.0,164.0,499.0,0
2945.0,36.0,8.0,531.0,55.0,4154.0,220.0,222.0,138.0,5590.0,1
3058.0,255.0,11.0,170.0,46.0,1861.0,194.0,247.0,192.0,1476.0,0
3258.0,271.0,12.0,216.0,46.0,4866.0,188.0,244.0,195.0,1092.0,1
3116.0,225.0,17.0,684.0,134.0,6037.0,195.0,254.0,191.0,1771.0,1
2945.0,113.0,16.0,162.0,26.0,4677.0,246.0,221.0,98.0,5712.0,1
2876.0,58.0,18.0,277.0,60.0,3398.0,230.0,199.0,96.0,3000.0,1
2704.0,327.0,16.0,42.0,12.0,1354.0,179.0,220.0,180.0,2227.0,1
2586.0,45.0,10.0,534.0,22.0,1323.0,223.0,217.0,128.0,1624.0,1
2682.0,338.0,28.0,212.0,61.0,990.0,149.0,190.0,173.0,1816.0,1
2666.0,352.0,24.0,120.0,60.0,2071.0,171.0,191.0,152.0,7061.0,1
3064.0,180.0,4.0,60.0,-15.0,6825.0,221.0,242.0,156.0,2898.0,1
2745.0,2.0,13.0,537.0,103.0,564.0,201.0,215.0,150.0,607.0,1
3255.0,131.0,22.0,300.0,98.0,4114.0,250.0,221.0,87.0,2930.0,0
3140.0,18.0,20.0,335.0,45.0,5721.0,199.0,193.0,124.0,1182.0,0
3027.0,172.0,13.0,85.0,5.0,1542.0,228.0,246.0,147.0,2402.0,0
2955.0,305.0,14.0,0.0,0.0,3332.0,181.0,232.0,191.0,1994.0,0
3304.0,336.0,11.0,638.0,60.0,778.0,194.0,225.0,169.0,1243.0,0
3264.0,75.0,13.0,636.0,-20.0,1358.0,235.0,216.0,110.0,2094.0,0
2991.0,356.0,7.0,270.0,39.0,4334.0,209.0,228.0,157.0,1950.0,1
3327.0,264.0,20.0,1179.0,406.0,3649.0,166.0,245.0,216.0,2567.0,1
3279.0,318.0,19.0,30.0,24.0,6159.0,167.0,220.0,191.0,242.0,0
3034.0,35.0,13.0,120.0,-3.0,3313.0,218.0,210.0,125.0,1495.0,0
3125.0,135.0,7.0,418.0,44.0,1396.0,231.0,237.0,139.0,2718.0,0
3277.0,110.0,22.0,612.0,116.0,1275.0,251.0,209.0,73.0,1736.0,0
2741.0,144.0,10.0,134.0,9.0,1549.0,235.0,238.0,133.0,2460.0,1
3206.0,47.0,19.0,162.0,16.0,1231.0,223.0,196.0,101.0,1376.0,0
2927.0,62.0,13.0,150.0,-48.0,638.0,230.0,214.0,114.0,690.0,0
2991.0,341.0,14.0,85.0,18.0,895.0,191.0,219.0,167.0,2514.0,0
3160.0,217.0,19.0,558.0,63.0,3360.0,197.0,254.0,188.0,1910.0,0
2622.0,101.0,19.0,242.0,81.0,424.0,248.0,212.0,85.0,1650.0,1
2975.0,6.0,15.0,454.0,-6.0,4691.0,201.0,211.0,146.0,5164.0,1
3229.0,189.0,19.0,30.0,-8.0,2382.0,217.0,251.0,159.0,3773.0,0
2778.0,293.0,15.0,190.0,82.0,3078.0,176.0,235.0,199.0,6286.0,0
3077.0,50.0,19.0,342.0,-91.0,953.0,225.0,196.0,97.0,874.0,0
2967.0,236.0,12.0,234.0,67.0,457.0,198.0,251.0,189.0,1475.0,1
2913.0,59.0,4.0,240.0,10.0,4070.0,223.0,231.0,143.0,6344.0,1
3018.0,339.0,12.0,285.0,108.0,1900.0,195.0,223.0,167.0,2647.0,1
2975.0,10.0,15.0,360.0,40.0,5135.0,202.0,209.0,141.0,1846.0,0
3035.0,90.0,5.0,42.0,3.0,2550.0,227.0,232.0,139.0,4002.0,0
3198.0,10.0,5.0,67.0,-12.0,4081.0,214.0,229.0,152.0,3365.0,0
2840.0,9.0,16.0,95.0,26.0,4287.0,201.0,207.0,141.0,5055.0,1
2848.0,117.0,14.0,30.0,0.0,4060.0,244.0,226.0,108.0,3361.0,0
2748.0,36.0,20.0,175.0,75.0,190.0,214.0,191.0,105.0,2710.0,1
2992.0,320.0,12.0,330.0,15.0,4686.0,188.0,228.0,180.0,201.0,1
2994.0,29.0,7.0,351.0,62.0,3221.0,218.0,224.0,142.0,977.0,1
2883.0,267.0,27.0,210.0,116.0,2506.0,141.0,239.0,231.0,658.0,1
3238.0,177.0,18.0,330.0,93.0,488.0,226.0,247.0,147.0,2654.0,0
2591.0,198.0,15.0,90.0,-6.0,2321.0,214.0,252.0,169.0,2051.0,1
3451.0,237.0,13.0,914.0,183.0,3556.0,197.0,251.0,191.0,454.0,0
3190.0,352.0,14.0,150.0,37.0,1233.0,195.0,215.0,157.0,2366.0,1
3318.0,75.0,15.0,402.0,104.0,1018.0,237.0,212.0,103.0,2670.0,1
2868.0,96.0,19.0,300.0,72.0,854.0,246.0,210.0,85.0,731.0,1
3208.0,63.0,12.0,295.0,13.0,1034.0,230.0,216.0,117.0,1329.0,0
2896.0,30.0,27.0,212.0,73.0,400.0,200.0,169.0,91.0,408.0,1
2735.0,328.0,10.0,216.0,10.0,1321.0,195.0,228.0,172.0,2135.0,1
3143.0,309.0,10.0,379.0,17.0,1806.0,192.0,233.0,182.0,721.0,0
3121.0,130.0,12.0,60.0,4.0,626.0,240.0,233.0,122.0,1774.0,1
3048.0,152.0,20.0,365.0,37.0,1240.0,240.0,236.0,116.0,937.0,1
2827.0,145.0,11.0,212.0,23.0,3487.0,236.0,238.0,132.0,6307.0,1
3329.0,236.0,16.0,390.0,108.0,1917.0,191.0,252.0,197.0,3314.0,0
3005.0,72.0,3.0,324.0,42.0,4058.0,223.0,233.0,146.0,1296.0,1
3182.0,39.0,19.0,551.0,164.0,4592.0,217.0,194.0,105.0,2230.0,0
2695.0,27.0,7.0,366.0,64.0,1359.0,218.0,225.0,144.0,1482.0,1
2898.0,127.0,17.0,175.0,34.0,2708.0,245.0,227.0,105.0,1976.0,1
3171.0,46.0,16.0,390.0,58.0,1961.0,223.0,203.0,109.0,3419.0,0
3189.0,47.0,9.0,153.0,9.0,2040.0,223.0,220.0,131.0,1822.0,0
3233.0,309.0,9.0,247.0,57.0,2678.0,194.0,234.0,180.0,1084.0,0
3061.0,299.0,23.0,247.0,48.0,2828.0,151.0,225.0,211.0,2454.0,0
2784.0,353.0,6.0,488.0,78.0,2929.0,210.0,230.0,158.0,1385.0,1
2952.0,310.0,19.0,300.0,-22.0,1015.0,165.0,224.0,197.0,824.0,1
2998.0,11.0,4.0,755.0,72.0,5299.0,216.0,232.0,153.0,6036.0,1
2561.0,37.0,19.0,247.0,-9.0,785.0,216.0,196.0,108.0,67.0,1
2533.0,74.0,30.0,42.0,11.0,1573.0,239.0,168.0,38.0,1579.0,1
3191.0,90.0,7.0,201.0,26.0,4844.0,231.0,229.0,132.0,1383.0,0
3231.0,175.0,3.0,323.0,27.0,5493.0,221.0,240.0,156.0,1250.0,0
3009.0,93.0,18.0,902.0,211.0,3078.0,246.0,209.0,85.0,811.0,1
3158.0,285.0,5.0,201.0,-7.0,3556.0,207.0,240.0,172.0,1395.0,0
2990.0,337.0,7.0,175.0,3.0,3882.0,204.0,230.0,165.0,752.0,0
3209.0,53.0,5.0,150.0,14.0,5654.0,223.0,229.0,142.0,834.0,0
2900.0,0.0,0.0,95.0,0.0,5209.0,218.0,238.0,156.0,4807.0,1
3119.0,29.0,17.0,342.0,98.0,4782.0,212.0,201.0,120.0,2012.0,0
3247.0,282.0,13.0,335.0,53.0,3034.0,184.0,241.0,196.0,1015.0,1
3278.0,212.0,9.0,693.0,143.0,720.0,213.0,249.0,172.0,2438.0,1
2967.0,13.0,16.0,268.0,15.0,518.0,203.0,207.0,138.0,277.0,1
3084.0,67.0,14.0,134.0,16.0,878.0,233.0,211.0,106.0,2089.0,0
2635.0,115.0,13.0,339.0,34.0,604.0,242.0,227.0,113.0,1448.0,1
2826.0,118.0,17.0,60.0,13.0,864.0,247.0,223.0,99.0,1142.0,1
2543.0,33.0,21.0,162.0,41.0,914.0,210.0,188.0,105.0,976.0,1
2736.0,11.0,1.0,108.0,6.0,1329.0,217.0,236.0,156.0,1865.0,0
3236.0,104.0,18.0,660.0,98.0,633.0,248.0,214.0,88.0,1956.0,1
3164.0,333.0,7.0,0.0,0.0,1677.0,205.0,232.0,166.0,2329.0,0
3203.0,315.0,2.0,0.0,0.0,4756.0,213.0,237.0,162.0,331.0,0
3153.0,42.0,11.0,446.0,72.0,1053.0,222.0,215.0,127.0,2514.0,1
3226.0,342.0,20.0,150.0,45.0,1559.0,175.0,206.0,167.0,2707.0,0
3005.0,18.0,23.0,124.0,29.0,1974.0,196.0,186.0,119.0,3893.0,0
2726.0,42.0,20.0,108.0,30.0,1020.0,219.0,191.0,99.0,1798.0,1
2998.0,30.0,18.0,750.0,236.0,1708.0,212.0,198.0,117.0,2114.0,1
2933.0,348.0,21.0,242.0,90.0,1782.0,176.0,200.0,159.0,2720.0,1
2624.0,76.0,12.0,90.0,16.0,301.0,234.0,218.0,114.0,382.0,1
2548.0,11.0,5.0,30.0,3.0,1465.0,215.0,230.0,152.0,1323.0,1
3211.0,34.0,20.0,150.0,32.0,4168.0,213.0,193.0,108.0,3196.0,0
3034.0,198.0,2.0,824.0,115.0,5395.0,218.0,241.0,159.0,5794.0,1
2821.0,17.0,30.0,484.0,205.0,1216.0,181.0,163.0,104.0,658.0,1
3197.0,312.0,13.0,525.0,53.0,6004.0,185.0,230.0,185.0,1140.0,0
2998.0,310.0,7.0,42.0,1.0,779.0,201.0,235.0,174.0,1365.0,0
3005.0,318.0,12.0,277.0,41.0,598.0,189.0,229.0,180.0,916.0,1
2858.0,44.0,14.0,283.0,89.0,2647.0,222.0,210.0,119.0,2763.0,1
